année;site;tronçon;arrondissement;coordonnées;latitude;longitude;période;heure;catégories de véhicules;données;secteur
2016-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;08h-09h;Cars;13.0;Boulevard Périphérique
2016-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;14h-15h;Véhicules Utilitaires;786.0;Boulevard Périphérique
2016-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;07h-08h;Taxis;125.66666666666667;Boulevard Périphérique
2016-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;08h-09h;Cars;5.333333333333333;Boulevard Périphérique
2016-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;10h-11h;Véhicules Utilitaires;960.6666666666666;Boulevard Périphérique
2016-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;13h-14h;Véhicules Particuliers;3720.6666666666665;Boulevard Périphérique
2016-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;14h-15h;Taxis;228.99999999999997;Boulevard Périphérique
2016-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;16h-17h;Deux roues-motorisés;465.6666666666667;Boulevard Périphérique
2016-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;12h-13h;Poids lourds;175.0;Boulevard Périphérique
2016-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;16h-17h;Poids lourds;64.0;Boulevard Périphérique
2016-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;16h-17h;Deux roues-motorisés;445.0;Boulevard Périphérique
2016-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;12h-13h;Véhicules Utilitaires;1274.3333333333333;Boulevard Périphérique
2016-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;13h-14h;Véhicules Particuliers;3547.9999999999995;Boulevard Périphérique
2016-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;13h-14h;Deux roues-motorisés;351.33333333333337;Boulevard Périphérique
2016-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;15h-16h;Véhicules Utilitaires;1325.0;Boulevard Périphérique
2016-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;16h-17h;Taxis;110.33333333333334;Boulevard Périphérique
2016-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;18h-19h;Véhicules Particuliers;3143.666666666667;Boulevard Périphérique
2016-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;18h-19h;Poids lourds;37.33333333333333;Boulevard Périphérique
2016-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;19h-20h;Poids lourds;31.666666666666668;Boulevard Périphérique
2016-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;08h-09h;Véhicules Particuliers;2521.3333333333335;Boulevard Périphérique
2016-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;10h-11h;Cars;18.666666666666664;Boulevard Périphérique
2016-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;12h-13h;Cars;18.0;Boulevard Périphérique
2016-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;14h-15h;Cars;14.666666666666668;Boulevard Périphérique
2016-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;09h-10h;Véhicules Utilitaires;959.3333333333333;Boulevard Périphérique
2016-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;15h-16h;Poids lourds;235.66666666666669;Boulevard Périphérique
2016-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;18h-19h;Véhicules Utilitaires;846.3333333333334;Boulevard Périphérique
2016-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;19h-20h;Deux roues-motorisés;663.6666666666667;Boulevard Périphérique
2016-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;20h-21h;Véhicules Utilitaires;563.0;Boulevard Périphérique
2016-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;11h-12h;Véhicules Particuliers;3772.3333333333335;Boulevard Périphérique
2016-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;12h-13h;Deux roues-motorisés;340.3333333333333;Boulevard Périphérique
2016-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;16h-17h;Véhicules Utilitaires;1070.3333333333333;Boulevard Périphérique
2016-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;17h-18h;Véhicules Particuliers;3880.0;Boulevard Périphérique
2016-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;17h-18h;Deux roues-motorisés;708.6666666666666;Boulevard Périphérique
2022-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Véhicules Particuliers;3305.3333333333335;Boulevard Périphérique
2022-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Véhicules Utilitaires;781.0;Boulevard Périphérique
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Véhicules Utilitaires;1582.3333333333333;Boulevard Périphérique
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Bus;4.0;Boulevard Périphérique
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Cars;9.666666666666666;Boulevard Périphérique
2022-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;07h-08h;Poids lourds;356.3333333333333;Boulevard Périphérique
2022-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Bus;5.666666666666667;Boulevard Périphérique
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Bus;8.333333333333334;Boulevard Périphérique
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Taxis;216.66666666666666;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Vélib's;0.0;Boulevard Périphérique
2022-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Véhicules Particuliers;3301.6666666666665;Boulevard Périphérique
2022-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;09h-10h;Taxis;303.0;Boulevard Périphérique
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Deux roues-motorisés;942.3333333333334;Boulevard Périphérique
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Poids lourds;133.33333333333334;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Vélos Personnels;0.0;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;10h-11h;Bus;16.0;Boulevard Périphérique
2022-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;11h-12h;Véhicules Utilitaires;510.3333333333333;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;11h-12h;Deux roues-motorisés;580.0;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;11h-12h;Vélib's;0.0;Boulevard Périphérique
2022-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;11h-12h;Vélos Personnels;0.0;Boulevard Périphérique
2022-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;12h-13h;Poids lourds;204.33333333333334;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;12h-13h;Véhicules Particuliers;1928.0;Boulevard Périphérique
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;13h-14h;Vélib's;0.0;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;13h-14h;Bus;9.0;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;13h-14h;Trottinettes;0.0;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;13h-14h;Véhicules Particuliers;3834.0;Boulevard Périphérique
2022-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;13h-14h;Taxis;322.0;Boulevard Périphérique
2022-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Véhicules Particuliers;3617.3333333333335;Boulevard Périphérique
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Bus;11.333333333333334;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;14h-15h;Poids lourds;210.66666666666666;Boulevard Périphérique
2022-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Vélib's;0.0;Boulevard Périphérique
2022-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Bus;8.0;Boulevard Périphérique
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Véhicules Particuliers;3390.6666666666665;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Véhicules Particuliers;2876.0;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Poids lourds;173.33333333333334;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;15h-16h;Vélib's;0.0;Boulevard Périphérique
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Taxis;263.3333333333333;Boulevard Périphérique
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Vélib's;0.0;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Véhicules Particuliers;2225.6666666666665;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Véhicules Utilitaires;1110.0;Boulevard Périphérique
2022-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Taxis;293.0;Boulevard Périphérique
2022-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Taxis;241.0;Boulevard Périphérique
2022-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;17h-18h;Vélib's;0.0;Boulevard Périphérique
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;17h-18h;Poids lourds;45.0;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;17h-18h;Cars;9.0;Boulevard Périphérique
2022-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;17h-18h;Cars;9.666666666666666;Boulevard Périphérique
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Taxis;321.0;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Vélib's;0.0;Boulevard Périphérique
2022-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Poids lourds;93.33333333333333;Boulevard Périphérique
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Deux roues-motorisés;912.3333333333334;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Trottinettes;0.0;Boulevard Périphérique
2022-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Vélib's;0.0;Boulevard Périphérique
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Deux roues-motorisés;857.0;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Vélib's;0.0;Boulevard Périphérique
2022-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Cars;2.3333333333333335;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;08h-09h;Poids lourds;94.66666666666667;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;11h-12h;Deux roues-motorisés;279.6666666666667;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;13h-14h;Véhicules Utilitaires;815.0;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Taxis;157.33333333333334;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Véhicules Utilitaires;1169.6666666666667;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Poids lourds;200.33333333333334;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;09h-10h;Poids lourds;195.0;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;15h-16h;Cars;23.333333333333332;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Poids lourds;218.66666666666666;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Cars;6.666666666666667;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;09h-10h;Poids lourds;159.0;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;09h-10h;Deux roues-motorisés;622.0;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;10h-11h;Véhicules Utilitaires;1015.6666666666666;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;12h-13h;Véhicules Utilitaires;1094.3333333333333;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Taxis;81.33333333333333;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Taxis;63.666666666666664;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Taxis;37.666666666666664;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;08h-09h;Deux roues-motorisés;1057.6666666666667;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;10h-11h;Taxis;122.0;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Poids lourds;48.666666666666664;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;13h-14h;Deux roues-motorisés;328.6666666666667;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;15h-16h;Poids lourds;450.0;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Véhicules Particuliers;4255.0;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;09h-10h;Véhicules Particuliers;3792.6666666666665;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Cars;17.0;Boulevard Périphérique
2014-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;09h-10h;Cars;19.333333333333332;Boulevard Périphérique
2014-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;10h-11h;Poids lourds;616.6666666666666;Boulevard Périphérique
2014-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;12h-13h;Taxis;259.0;Boulevard Périphérique
2014-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Cars;18.333333333333332;Boulevard Périphérique
2014-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;20h-21h;Véhicules Utilitaires;656.0;Boulevard Périphérique
2014-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;20h-21h;Deux roues-motorisés;546.0;Boulevard Périphérique
